filename,signal_type,modulation,sampling_frequency_hz,symbol_rate_hz,nominal_carrier_frequency_hz,frequency_offset_hz,phase_offset_degrees,amplitude_scale,signal_to_noise_ratio_db,samples,samples_per_symbol,num_symbols,bits_per_symbol,num_bits,iq_file_convention,wav_file_convention,baseband,seed,clean_reference,roll_off,filter_span_symbols,timing_offset_samples,frequency_placement_hz,num_components,component_modulations,components,bits,split,fec_enabled,fec_type,fec_scheme,coding_rate
signal_00026_bpsk,SINGLE,BPSK,1000000,200000.0,0.0,0.0,0.0,1.0,60.0,8000,5.0,1600.0,1.0,1600.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230026,True,0.0,4.0,0.0,0.0,,,,1110010010000110011000100001111011010001011010001010010010101000101001110011101001010111110110100010000000000010100101000010001101011101100110010101000111111110110111010110100110100001000011011000101110101000001101011011110001100100111110100011111100011011101001001110011110000110000110100110110010110010111000100010000010100100110100110100101001111101001111011000110000011011110100011001001000110011100001011100010011000110001101000100000011110011100010001100001100010011101111101001100000011011101001111001111101010010001100001111001101100010110100110010001010001011111001001011000111101100000100001011111011101101100001001110100011001011110101110001111011001111101001001001111111001110111100110100100000110111110000010010111110010001101100101011111011000111010101000001011101111011000001001111110001011010010100101100010011111111110001010111010101100101110110111101001000111001001100010001110000111101110111010010100011000101010011000100100110011001000111011001000001001110111110101011111010001011111010101100001111101001111101001100111100100110100111100000100000001001011001001101000011010101100001000100001101010101010111010001011001010100100110111110001000001001001101101001100010111101000010010100111011100111000001110101011110001000101101101011011001110110101110111001011001000000110101000110011000100001001111010101111111111001100101001100011111101111000011100000011101110000011001011111001001110111000101101110001010111111111110111110010010000110100001011110001100011100000110010111111100111011000111010110011111010011110110110101110100110001011010010111111100000001010010101000101001110000,test,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00027_bpsk,SINGLE,BPSK,1200000,150000.0,0.0,4129.767027108319,159.9104570515533,1.4430776704442678,13.050991909760567,9600,8.0,1200.0,1.0,1200.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230027,False,0.34796456254514513,6.0,-0.30190078348656163,0.0,,,,110111100011101101001100010101111011000110010100101111110111011110011001000011100101011010010000100111100110111010110100100110101110101001000010010011011010100001100100100011111001011111101101101000001010111010110111111000011001011011000010111000100001100101100010011001011101100001001101001010100101001000101101010010100101010010101100101111000100001100100000110000011111111100001011110001000000100001100010001110100111111010010101110000010000100001001000110111100111101011001100101001000011100110110000011001100110001100100001110001001000101010111101110001000101010001101111110110101000100000000011001110100001011010111101111100001001010100000001110001011000000101010000101110011000001100010100110100110100101010011001011010000011101111110111100100111011011101010111011000010011010010100100101001011010001110100011110001101101110111001100011110011001110100001000100101010100000010101100110001110111001111110111110111000100011000001010111010001110110011010000011111011000010111010111110111100000000100100010101000010011010010010011001010000000011011000000101010001110010100100101101110011001111001111101101011001010111110111100111010110010000101100010001010100001110111011100110001001101100011111011,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00028_bpsk,SINGLE,BPSK,1200000,75000.0,0.0,41056.787789777605,233.8039411687783,0.631239073930556,24.41661305734671,9600,16.0,600.0,1.0,600.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230028,False,0.29054023875267276,6.0,-0.047446467108314516,0.0,,,,000000110111010100111001000001100100110000111100000001101011011010010001011111001101000110100110001011001110010001011011001011111111010001111010011101110101100111001110100110001100011011101010010000010000111100010001001001111011001000110010011010011101100101001011111110100100010011000010110001101000001001011110011011011100110001000000010110110110110111100110010000111010110010110010110101011010110111100110100111101101011011010110011100111010100001110100000001010110101101110100101011100001001000001101111111100000001110111011100010001000111101110000000111100010101100011011111001010101110100101100,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00029_bpsk,SINGLE,BPSK,1000000,100000.0,0.0,-12060.023986882516,73.97822023142473,1.329614363402402,26.979422330545148,8000,10.0,800.0,1.0,800.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230029,False,0.4189660149545137,6.0,0.23972684685221096,0.0,,,,00001110010001100010000000110110101100101000101011101111011010110010100001111110100001101110110100010110100010010011001010111010110111110110111111101101111000100101100000000110001001110101011001100100010011000010110001010010010001101100010001011010111110010101101001110101001010011011100010010110111001100111011110001010110001101100110101001011011001011111000111010001110000110011011111110101110110011010001010011111100111000110100000010001111110011000011111011100100110110100011111011100100101100111101010001101001010010001001100000101010100010010001101001110011001011110111111001110111111101010101101011110011111011010111111011001000110101100010001011010111101001000111001000010001101010011001101011000100001000010100011011011010100000011010111000111010101001111111000100100101100010000010110011100,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00030_bpsk,SINGLE,BPSK,1000000,50000.0,0.0,-34472.095043548725,330.125567760953,0.5651850127946917,9.455087353381902,8000,20.0,400.0,1.0,400.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230030,False,0.2051359188062539,4.0,0.0015220312805356295,0.0,,,,0011101010111101000110011111001101000101110101110011011110001101010011110100010000001111111001011100000111101111010100011001010110110111111000100011000011000100001100101101001011110111011001110110100000011100000110010111111100001111000000010111111001111100010011100001110101111001110000011101101110011110100001111110101111001011100110110111111000101101101000111101100011111011110111011010100110001011,test,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00031_bpsk,SINGLE,BPSK,1200000,150000.0,0.0,29435.710172409425,157.28033108647446,1.0427326510627801,8.814393112141724,9600,8.0,1200.0,1.0,1200.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230031,False,0.32793646392969045,6.0,0.2426730180130618,0.0,,,,110100001001011110100010010111001111010011010010011110001000101110000010110111111111110110110110010011001110111100001110110101000111101110101100111100000001101000111110001010100001001101111110011000011100111011010111110111010100000011100011111001011100111110011101101100111011010111111001000110001011100100011111111000110100000000101110000101010110111001011101001000010000011111100001011100101001010000011001000001000000101100101101101100111000111101001001000010001110000000110101111111010011011111100101010111010010000111100011101101001100101100111110100111110100001001010011010100111110101110110011000000001001110000011110001001011011100110010011101001000111100011011001110001110110000000001000001011010010111101111011100110001110000100110000011011000011111001000010111010001010110110000011011000010111011010001100001011111100110110000110101000010111101110000110001011011101011010100011110110001100110001100100111110100011111111111111001011000001111011000001000010110000100111111011011010110110010000011101110000011001010010111111011110011110100001111101001011010000100001111100111110110111010110011100111010101111101011001000010110110001010101111101010010001100001100010000000110110000111110100111,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00032_bpsk,SINGLE,BPSK,1000000,50000.0,0.0,-25789.91934257042,111.87165075421288,0.7971382275710427,19.749942535238407,8000,20.0,400.0,1.0,400.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230032,False,0.21779824865430913,4.0,0.17604679476000967,0.0,,,,0011011110000011000010101100110001110111001100011101001010000010110011001101001011011101100000000001100101110010001111000001100001001101001010101000110000100001101111001111101110100110100110101100001111100111100010001000000111101011010010100011001011110110101111110110101011000100100001001111100010101011000011111010101011101110010110100100000111010001000100000011001010100100001010101001001011010111,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00033_bpsk,SINGLE,BPSK,1200000,75000.0,0.0,-37759.71568358413,186.88877330929375,1.4956951214768535,23.238269673512054,9600,16.0,600.0,1.0,600.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230033,False,0.38095427908790125,6.0,-0.3206733811308907,0.0,,,,111010101111011111000001000101011100100011111110000111101110100001001001111011110010011110101111011011111101010011000000010100100111000110010111000110011010111110011000011100001100000011110100000000100000011001111011011011001110000001111010000000100001101100100101100111010000010110100110011000000101011101101111011100011100011000101001000111011010010001100101010101000000011111000101111001000100010111100011110011001011100101101001110101000111100011011010101100010001011001010111001100111001010101111001101110011010101010001000110111011110101101110000010100010011000010111111000000011001011100010111,test,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00034_bpsk,SINGLE,BPSK,1000000,125000.0,0.0,-15423.14789214643,86.02442325039087,1.1098653586803684,13.048544376527587,8000,8.0,1000.0,1.0,1000.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230034,False,0.20739332646908443,6.0,-0.3266250555863963,0.0,,,,1101001100111100101011101011101000000001011000110001100011011100110110101111110101111011011011000000100100100101100000110001100100111110010100011100101011001100011110011010100100011010000101110101000111011001110101001001110010110110001001001111000001010101001010111100100000000111110010110100011000110000101100010111110100000100100110010100111100000110000111011101111101010110110011000100110101011111001010010011010011011111101000010110100010101001101011110100011010100001011110110101011001101010110101110100001011110101110001111011000010101000111001100101111000101100011101011001110011011110110100010110101100000010100110100101111111111010111000010010111001000111111101101001011011000001011111100100101111000011010111001010011010100000101000110101010001101111111000110111101010101010110001110001010110010100111111101111011110111010110000011010000010100000111111111011111010101111011100010001101101100100000100000010110010001100011100000101111110010001010110000100011110100111101001011110110001011100,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
signal_00035_bpsk,SINGLE,BPSK,1200000,150000.0,0.0,-1650.0372836000897,12.78053634759305,0.70484633150494,6.554494976708848,9600,8.0,1200.0,1.0,1200.0,"interleaved little-endian float32 I,Q","two-channel float32 WAV: channel 1=I, channel 2=Q",True,202609230035,False,0.3200978129562137,4.0,0.05179757255808898,0.0,,,,110111101110011011101011101000001111000111001100011101001001100101111011111100001111111001101011101001001101000011011011001010110000011001100101010001001011100111110101111100111010000101101011001110111011010110001111111111000101100100011101011110011100001001111101010010001100001111000000010111001110101000010000001100100100110101000010010011010111101101100001111001001110001101111001111010110000010111001110100101101000000000100011110011001000000001001011001110010010001011100000010100111010100101001011001010010111100001100010111010101101111010111010111001101001000001000000100010111111101010100011110110110101111001111110000001111010000000010110000001011010100011111011000011101001100011111100101111010111001010010111100001011011110010110100101111100111000110010111111100111000101101011100111001110010000010001101101001100010110011011110111010001010000001100000001111000011001001111010001001100101111000100010111011101111001010011101001100100001000101111000111100000110000100000011111101000100000000010111110111100011100000111010111100100011011010101100011111111111011011101110101100111100001100100100110101110101110011011101011101001100011000001110001000111110011001100111000011011101100111010111,train,True,CONVOLUTIONAL,CONV_K7_R12,1/2
